X1,lextaleRespEsp,lextaleRespEspCorr,lextaleRespEspRT,lex_pres_order,word,translation,corrAnsEspV,age,gender,birthCountry,raisedCountry,placeResidence,education,houseLanguage,preferLanguage,partNum,date,expName,OS,session,Order,corrAns
77,z,1,2.776495,75,yacer,lie,z,25,Hombre,México,México,México,"Universidad (diplomatura, licenciatura)",español,español,5ec354adf348311a5ee4019e,2020-07-10_14h18.45.636,lemma_segmentation,Win32,5f08bee4cce87b121e3d116a,NA,NA
78,z,1,1.04672,76,atar,tie,z,25,Hombre,México,México,México,"Universidad (diplomatura, licenciatura)",español,español,5ec354adf348311a5ee4019e,2020-07-10_14h18.45.636,lemma_segmentation,Win32,5f08bee4cce87b121e3d116a,NA,NA
79,z,1,1.368225,77,tiburón,shark,z,25,Hombre,México,México,México,"Universidad (diplomatura, licenciatura)",español,español,5ec354adf348311a5ee4019e,2020-07-10_14h18.45.636,lemma_segmentation,Win32,5f08bee4cce87b121e3d116a,NA,NA
80,z,1,4.714315,78,frondoso,leafy,z,25,Hombre,México,México,México,"Universidad (diplomatura, licenciatura)",español,español,5ec354adf348311a5ee4019e,2020-07-10_14h18.45.636,lemma_segmentation,Win32,5f08bee4cce87b121e3d116a,NA,NA
81,m,1,12.445865,79,tropaje,NW,m,25,Hombre,México,México,México,"Universidad (diplomatura, licenciatura)",español,español,5ec354adf348311a5ee4019e,2020-07-10_14h18.45.636,lemma_segmentation,Win32,5f08bee4cce87b121e3d116a,NA,NA
82,z,1,1.51324,80,hormiga,ant,z,25,Hombre,México,México,México,"Universidad (diplomatura, licenciatura)",español,español,5ec354adf348311a5ee4019e,2020-07-10_14h18.45.636,lemma_segmentation,Win32,5f08bee4cce87b121e3d116a,NA,NA
83,z,1,1.923935,81,pozo,well,z,25,Hombre,México,México,México,"Universidad (diplomatura, licenciatura)",español,español,5ec354adf348311a5ee4019e,2020-07-10_14h18.45.636,lemma_segmentation,Win32,5f08bee4cce87b121e3d116a,NA,NA
84,m,1,3.091445,82,empirador,NW,m,25,Hombre,México,México,México,"Universidad (diplomatura, licenciatura)",español,español,5ec354adf348311a5ee4019e,2020-07-10_14h18.45.636,lemma_segmentation,Win32,5f08bee4cce87b121e3d116a,NA,NA
85,z,1,1.59198,83,guante,glove,z,25,Hombre,México,México,México,"Universidad (diplomatura, licenciatura)",español,español,5ec354adf348311a5ee4019e,2020-07-10_14h18.45.636,lemma_segmentation,Win32,5f08bee4cce87b121e3d116a,NA,NA
86,m,1,4.13522,84,escuto,NW,m,25,Hombre,México,México,México,"Universidad (diplomatura, licenciatura)",español,español,5ec354adf348311a5ee4019e,2020-07-10_14h18.45.636,lemma_segmentation,Win32,5f08bee4cce87b121e3d116a,NA,NA
87,m,0,15.056535,85,laud,lute,z,25,Hombre,México,México,México,"Universidad (diplomatura, licenciatura)",español,español,5ec354adf348311a5ee4019e,2020-07-10_14h18.45.636,lemma_segmentation,Win32,5f08bee4cce87b121e3d116a,NA,NA
88,z,1,1.089325,86,barato,cheap,z,25,Hombre,México,México,México,"Universidad (diplomatura, licenciatura)",español,español,5ec354adf348311a5ee4019e,2020-07-10_14h18.45.636,lemma_segmentation,Win32,5f08bee4cce87b121e3d116a,NA,NA
89,m,1,2.056145,87,grodo,NW,m,25,Hombre,México,México,México,"Universidad (diplomatura, licenciatura)",español,español,5ec354adf348311a5ee4019e,2020-07-10_14h18.45.636,lemma_segmentation,Win32,5f08bee4cce87b121e3d116a,NA,NA
90,z,1,2.29617,88,acantilado,cliff,z,25,Hombre,México,México,México,"Universidad (diplomatura, licenciatura)",español,español,5ec354adf348311a5ee4019e,2020-07-10_14h18.45.636,lemma_segmentation,Win32,5f08bee4cce87b121e3d116a,NA,NA
91,z,1,1.35877,89,prisa,hurry,z,25,Hombre,México,México,México,"Universidad (diplomatura, licenciatura)",español,español,5ec354adf348311a5ee4019e,2020-07-10_14h18.45.636,lemma_segmentation,Win32,5f08bee4cce87b121e3d116a,NA,NA
92,z,1,3.281475,90,clavel,carnation,z,25,Hombre,México,México,México,"Universidad (diplomatura, licenciatura)",español,español,5ec354adf348311a5ee4019e,2020-07-10_14h18.45.636,lemma_segmentation,Win32,5f08bee4cce87b121e3d116a,NA,NA
3,z,0,3.545265,1,terzo,NW,m,19,Hombre,México,México,México,Un poco de universidad,español,español,5ec3e5be68bbf2081da1eba2,2020-07-10_14h53.50.667,lemma_segmentation,Win32,5f08c631510abc12695d70db,NA,NA
4,z,1,1.47935,2,pellizcar,pinch,z,19,Hombre,México,México,México,Un poco de universidad,español,español,5ec3e5be68bbf2081da1eba2,2020-07-10_14h53.50.667,lemma_segmentation,Win32,5f08c631510abc12695d70db,NA,NA
5,z,1,0.92618,3,pulmones,lungs,z,19,Hombre,México,México,México,Un poco de universidad,español,español,5ec3e5be68bbf2081da1eba2,2020-07-10_14h53.50.667,lemma_segmentation,Win32,5f08c631510abc12695d70db,NA,NA
6,z,0,25.59376,4,batillón,NW,m,19,Hombre,México,México,México,Un poco de universidad,español,español,5ec3e5be68bbf2081da1eba2,2020-07-10_14h53.50.667,lemma_segmentation,Win32,5f08c631510abc12695d70db,NA,NA
7,z,1,1.4191,5,zapato,shoe,z,19,Hombre,México,México,México,Un poco de universidad,español,español,5ec3e5be68bbf2081da1eba2,2020-07-10_14h53.50.667,lemma_segmentation,Win32,5f08c631510abc12695d70db,NA,NA
8,z,1,8.824914999999997,6,tergiversar,distort,z,19,Hombre,México,México,México,Un poco de universidad,español,español,5ec3e5be68bbf2081da1eba2,2020-07-10_14h53.50.667,lemma_segmentation,Win32,5f08c631510abc12695d70db,NA,NA
9,z,1,2.168275,7,pésimo,abysmal,z,19,Hombre,México,México,México,Un poco de universidad,español,español,5ec3e5be68bbf2081da1eba2,2020-07-10_14h53.50.667,lemma_segmentation,Win32,5f08c631510abc12695d70db,NA,NA
10,m,1,20.61158,8,cadeña,NW,m,19,Hombre,México,México,México,Un poco de universidad,español,español,5ec3e5be68bbf2081da1eba2,2020-07-10_14h53.50.667,lemma_segmentation,Win32,5f08c631510abc12695d70db,NA,NA
11,z,1,1.331425,9,hacha,axe,z,19,Hombre,México,México,México,Un poco de universidad,español,español,5ec3e5be68bbf2081da1eba2,2020-07-10_14h53.50.667,lemma_segmentation,Win32,5f08c631510abc12695d70db,NA,NA
12,m,1,26.297795,10,antar,NW,m,19,Hombre,México,México,México,Un poco de universidad,español,español,5ec3e5be68bbf2081da1eba2,2020-07-10_14h53.50.667,lemma_segmentation,Win32,5f08c631510abc12695d70db,NA,NA
13,z,1,4.60424,11,cenefa,edging,z,19,Hombre,México,México,México,Un poco de universidad,español,español,5ec3e5be68bbf2081da1eba2,2020-07-10_14h53.50.667,lemma_segmentation,Win32,5f08c631510abc12695d70db,NA,NA
14,z,1,1.564935,12,asesinato,murder,z,19,Hombre,México,México,México,Un poco de universidad,español,español,5ec3e5be68bbf2081da1eba2,2020-07-10_14h53.50.667,lemma_segmentation,Win32,5f08c631510abc12695d70db,NA,NA
15,z,1,2.41909,13,helar,freeze,z,19,Hombre,México,México,México,Un poco de universidad,español,español,5ec3e5be68bbf2081da1eba2,2020-07-10_14h53.50.667,lemma_segmentation,Win32,5f08c631510abc12695d70db,NA,NA
16,z,1,1.464265,14,yunque,anvil,z,19,Hombre,México,México,México,Un poco de universidad,español,español,5ec3e5be68bbf2081da1eba2,2020-07-10_14h53.50.667,lemma_segmentation,Win32,5f08c631510abc12695d70db,NA,NA
17,z,1,5.02776,15,regar,water,z,19,Hombre,México,México,México,Un poco de universidad,español,español,5ec3e5be68bbf2081da1eba2,2020-07-10_14h53.50.667,lemma_segmentation,Win32,5f08c631510abc12695d70db,NA,NA
18,m,1,19.904825,16,abracer,NW,m,19,Hombre,México,México,México,Un poco de universidad,español,español,5ec3e5be68bbf2081da1eba2,2020-07-10_14h53.50.667,lemma_segmentation,Win32,5f08c631510abc12695d70db,NA,NA
19,z,0,2.56086,17,floroso,NW,m,19,Hombre,México,México,México,Un poco de universidad,español,español,5ec3e5be68bbf2081da1eba2,2020-07-10_14h53.50.667,lemma_segmentation,Win32,5f08c631510abc12695d70db,NA,NA
20,m,1,12.75674,18,arsa,NW,m,19,Hombre,México,México,México,Un poco de universidad,español,español,5ec3e5be68bbf2081da1eba2,2020-07-10_14h53.50.667,lemma_segmentation,Win32,5f08c631510abc12695d70db,NA,NA
21,z,0,20.08475,19,brecedad,NW,m,19,Hombre,México,México,México,Un poco de universidad,español,español,5ec3e5be68bbf2081da1eba2,2020-07-10_14h53.50.667,lemma_segmentation,Win32,5f08c631510abc12695d70db,NA,NA
22,z,1,1.7983,20,ávido,avid,z,19,Hombre,México,México,México,Un poco de universidad,español,español,5ec3e5be68bbf2081da1eba2,2020-07-10_14h53.50.667,lemma_segmentation,Win32,5f08c631510abc12695d70db,NA,NA
23,z,0,22.07224,21,capillo,NW,m,19,Hombre,México,México,México,Un poco de universidad,español,español,5ec3e5be68bbf2081da1eba2,2020-07-10_14h53.50.667,lemma_segmentation,Win32,5f08c631510abc12695d70db,NA,NA
24,z,1,5.5632199999999985,22,lacayo,lackey,z,19,Hombre,México,México,México,Un poco de universidad,español,español,5ec3e5be68bbf2081da1eba2,2020-07-10_14h53.50.667,lemma_segmentation,Win32,5f08c631510abc12695d70db,NA,NA
25,m,1,25.477105,23,lampera,NW,m,19,Hombre,México,México,México,Un poco de universidad,español,español,5ec3e5be68bbf2081da1eba2,2020-07-10_14h53.50.667,lemma_segmentation,Win32,5f08c631510abc12695d70db,NA,NA
26,z,1,1.50744,24,látigo,whip,z,19,Hombre,México,México,México,Un poco de universidad,español,español,5ec3e5be68bbf2081da1eba2,2020-07-10_14h53.50.667,lemma_segmentation,Win32,5f08c631510abc12695d70db,NA,NA
27,z,1,2.9266650000000003,25,bisagra,hinge,z,19,Hombre,México,México,México,Un poco de universidad,español,español,5ec3e5be68bbf2081da1eba2,2020-07-10_14h53.50.667,lemma_segmentation,Win32,5f08c631510abc12695d70db,NA,NA
28,z,1,1.18174,26,secuestro,kidnapping,z,19,Hombre,México,México,México,Un poco de universidad,español,español,5ec3e5be68bbf2081da1eba2,2020-07-10_14h53.50.667,lemma_segmentation,Win32,5f08c631510abc12695d70db,NA,NA
29,z,0,31.236925,27,acutación,NW,m,19,Hombre,México,México,México,Un poco de universidad,español,español,5ec3e5be68bbf2081da1eba2,2020-07-10_14h53.50.667,lemma_segmentation,Win32,5f08c631510abc12695d70db,NA,NA
30,z,1,1.538475,28,merodear,prowl,z,19,Hombre,México,México,México,Un poco de universidad,español,español,5ec3e5be68bbf2081da1eba2,2020-07-10_14h53.50.667,lemma_segmentation,Win32,5f08c631510abc12695d70db,NA,NA
31,m,1,14.98754,29,decar,NW,m,19,Hombre,México,México,México,Un poco de universidad,español,español,5ec3e5be68bbf2081da1eba2,2020-07-10_14h53.50.667,lemma_segmentation,Win32,5f08c631510abc12695d70db,NA,NA
32,z,0,15.692945000000002,30,alardio,NW,m,19,Hombre,México,México,México,Un poco de universidad,español,español,5ec3e5be68bbf2081da1eba2,2020-07-10_14h53.50.667,lemma_segmentation,Win32,5f08c631510abc12695d70db,NA,NA
33,z,1,1.614845,31,pandilla,gang,z,19,Hombre,México,México,México,Un poco de universidad,español,español,5ec3e5be68bbf2081da1eba2,2020-07-10_14h53.50.667,lemma_segmentation,Win32,5f08c631510abc12695d70db,NA,NA
34,z,0,41.532655,32,fatacidad,NW,m,19,Hombre,México,México,México,Un poco de universidad,español,español,5ec3e5be68bbf2081da1eba2,2020-07-10_14h53.50.667,lemma_segmentation,Win32,5f08c631510abc12695d70db,NA,NA
35,m,1,21.01476,33,pauca,NW,m,19,Hombre,México,México,México,Un poco de universidad,español,español,5ec3e5be68bbf2081da1eba2,2020-07-10_14h53.50.667,lemma_segmentation,Win32,5f08c631510abc12695d70db,NA,NA
36,z,1,1.471275,34,aviso,notice,z,19,Hombre,México,México,México,Un poco de universidad,español,español,5ec3e5be68bbf2081da1eba2,2020-07-10_14h53.50.667,lemma_segmentation,Win32,5f08c631510abc12695d70db,NA,NA
37,z,0,14.733459999999999,35,rompido,NW,m,19,Hombre,México,México,México,Un poco de universidad,español,español,5ec3e5be68bbf2081da1eba2,2020-07-10_14h53.50.667,lemma_segmentation,Win32,5f08c631510abc12695d70db,NA,NA
38,z,1,1.214435,36,loro,parrot,z,19,Hombre,México,México,México,Un poco de universidad,español,español,5ec3e5be68bbf2081da1eba2,2020-07-10_14h53.50.667,lemma_segmentation,Win32,5f08c631510abc12695d70db,NA,NA
39,z,1,4.218785,37,granuja,rascal,z,19,Hombre,México,México,México,Un poco de universidad,español,español,5ec3e5be68bbf2081da1eba2,2020-07-10_14h53.50.667,lemma_segmentation,Win32,5f08c631510abc12695d70db,NA,NA
40,z,1,2.19071,38,estornudar,sneeze,z,19,Hombre,México,México,México,Un poco de universidad,español,español,5ec3e5be68bbf2081da1eba2,2020-07-10_14h53.50.667,lemma_segmentation,Win32,5f08c631510abc12695d70db,NA,NA
41,z,1,2.38544,39,torpe,clumsy,z,19,Hombre,México,México,México,Un poco de universidad,español,español,5ec3e5be68bbf2081da1eba2,2020-07-10_14h53.50.667,lemma_segmentation,Win32,5f08c631510abc12695d70db,NA,NA
42,z,1,1.15515,40,alfombra,carpet,z,19,Hombre,México,México,México,Un poco de universidad,español,español,5ec3e5be68bbf2081da1eba2,2020-07-10_14h53.50.667,lemma_segmentation,Win32,5f08c631510abc12695d70db,NA,NA
43,z,1,2.33018,41,rebuscar,rummage,z,19,Hombre,México,México,México,Un poco de universidad,español,español,5ec3e5be68bbf2081da1eba2,2020-07-10_14h53.50.667,lemma_segmentation,Win32,5f08c631510abc12695d70db,NA,NA
44,m,1,12.236525,42,cadallo,NW,m,19,Hombre,México,México,México,Un poco de universidad,español,español,5ec3e5be68bbf2081da1eba2,2020-07-10_14h53.50.667,lemma_segmentation,Win32,5f08c631510abc12695d70db,NA,NA
45,z,1,1.297845,43,canela,cinnamon,z,19,Hombre,México,México,México,Un poco de universidad,español,español,5ec3e5be68bbf2081da1eba2,2020-07-10_14h53.50.667,lemma_segmentation,Win32,5f08c631510abc12695d70db,NA,NA
46,z,1,1.54693,44,cuchara,spoon,z,19,Hombre,México,México,México,Un poco de universidad,español,español,5ec3e5be68bbf2081da1eba2,2020-07-10_14h53.50.667,lemma_segmentation,Win32,5f08c631510abc12695d70db,NA,NA
47,z,1,4.79407,45,jilguero,goldfinch,z,19,Hombre,México,México,México,Un poco de universidad,español,español,5ec3e5be68bbf2081da1eba2,2020-07-10_14h53.50.667,lemma_segmentation,Win32,5f08c631510abc12695d70db,NA,NA
48,z,1,1.1151199999999999,46,martillo,hammer,z,19,Hombre,México,México,México,Un poco de universidad,español,español,5ec3e5be68bbf2081da1eba2,2020-07-10_14h53.50.667,lemma_segmentation,Win32,5f08c631510abc12695d70db,NA,NA
49,m,1,21.31515,47,cartinar,NW,m,19,Hombre,México,México,México,Un poco de universidad,español,español,5ec3e5be68bbf2081da1eba2,2020-07-10_14h53.50.667,lemma_segmentation,Win32,5f08c631510abc12695d70db,NA,NA
50,z,1,1.202445,48,ladrón,thief,z,19,Hombre,México,México,México,Un poco de universidad,español,español,5ec3e5be68bbf2081da1eba2,2020-07-10_14h53.50.667,lemma_segmentation,Win32,5f08c631510abc12695d70db,NA,NA
51,z,1,1.10472,49,ganar,win,z,19,Hombre,México,México,México,Un poco de universidad,español,español,5ec3e5be68bbf2081da1eba2,2020-07-10_14h53.50.667,lemma_segmentation,Win32,5f08c631510abc12695d70db,NA,NA
52,m,1,24.487205,50,flamida,NW,m,19,Hombre,México,México,México,Un poco de universidad,español,español,5ec3e5be68bbf2081da1eba2,2020-07-10_14h53.50.667,lemma_segmentation,Win32,5f08c631510abc12695d70db,NA,NA
53,z,1,1.357105,51,candado,padlock,z,19,Hombre,México,México,México,Un poco de universidad,español,español,5ec3e5be68bbf2081da1eba2,2020-07-10_14h53.50.667,lemma_segmentation,Win32,5f08c631510abc12695d70db,NA,NA
54,z,1,1.080235,52,camisa,shirt,z,19,Hombre,México,México,México,Un poco de universidad,español,español,5ec3e5be68bbf2081da1eba2,2020-07-10_14h53.50.667,lemma_segmentation,Win32,5f08c631510abc12695d70db,NA,NA
55,z,0,21.809715,53,vegada,NW,m,19,Hombre,México,México,México,Un poco de universidad,español,español,5ec3e5be68bbf2081da1eba2,2020-07-10_14h53.50.667,lemma_segmentation,Win32,5f08c631510abc12695d70db,NA,NA
56,z,1,2.005125,54,fomentar,promote,z,19,Hombre,México,México,México,Un poco de universidad,español,español,5ec3e5be68bbf2081da1eba2,2020-07-10_14h53.50.667,lemma_segmentation,Win32,5f08c631510abc12695d70db,NA,NA
57,z,1,8.335,55,nevar,snow,z,19,Hombre,México,México,México,Un poco de universidad,español,español,5ec3e5be68bbf2081da1eba2,2020-07-10_14h53.50.667,lemma_segmentation,Win32,5f08c631510abc12695d70db,NA,NA
58,z,1,1.363735,56,musgo,moss,z,19,Hombre,México,México,México,Un poco de universidad,español,español,5ec3e5be68bbf2081da1eba2,2020-07-10_14h53.50.667,lemma_segmentation,Win32,5f08c631510abc12695d70db,NA,NA
59,z,1,6.13845,57,tacaño,stingy,z,19,Hombre,México,México,México,Un poco de universidad,español,español,5ec3e5be68bbf2081da1eba2,2020-07-10_14h53.50.667,lemma_segmentation,Win32,5f08c631510abc12695d70db,NA,NA
60,m,1,25.58171,58,plaudir,NW,m,19,Hombre,México,México,México,Un poco de universidad,español,español,5ec3e5be68bbf2081da1eba2,2020-07-10_14h53.50.667,lemma_segmentation,Win32,5f08c631510abc12695d70db,NA,NA
61,z,1,1.125325,59,besar,kiss,z,19,Hombre,México,México,México,Un poco de universidad,español,español,5ec3e5be68bbf2081da1eba2,2020-07-10_14h53.50.667,lemma_segmentation,Win32,5f08c631510abc12695d70db,NA,NA
62,z,1,1.065565,60,matar,kill,z,19,Hombre,México,México,México,Un poco de universidad,español,español,5ec3e5be68bbf2081da1eba2,2020-07-10_14h53.50.667,lemma_segmentation,Win32,5f08c631510abc12695d70db,NA,NA
63,z,1,1.222635,61,seda,silk,z,19,Hombre,México,México,México,Un poco de universidad,español,español,5ec3e5be68bbf2081da1eba2,2020-07-10_14h53.50.667,lemma_segmentation,Win32,5f08c631510abc12695d70db,NA,NA
64,z,1,1.058165,62,flaco,skinny,z,19,Hombre,México,México,México,Un poco de universidad,español,español,5ec3e5be68bbf2081da1eba2,2020-07-10_14h53.50.667,lemma_segmentation,Win32,5f08c631510abc12695d70db,NA,NA
65,m,1,19.808795,63,esposante,NW,m,19,Hombre,México,México,México,Un poco de universidad,español,español,5ec3e5be68bbf2081da1eba2,2020-07-10_14h53.50.667,lemma_segmentation,Win32,5f08c631510abc12695d70db,NA,NA
66,z,1,1.202205,64,orgulloso,proud,z,19,Hombre,México,México,México,Un poco de universidad,español,español,5ec3e5be68bbf2081da1eba2,2020-07-10_14h53.50.667,lemma_segmentation,Win32,5f08c631510abc12695d70db,NA,NA
67,z,1,1.521945,65,bizcocho,cake,z,19,Hombre,México,México,México,Un poco de universidad,español,español,5ec3e5be68bbf2081da1eba2,2020-07-10_14h53.50.667,lemma_segmentation,Win32,5f08c631510abc12695d70db,NA,NA
68,m,1,3.722795,66,hacido,NW,m,19,Hombre,México,México,México,Un poco de universidad,español,español,5ec3e5be68bbf2081da1eba2,2020-07-10_14h53.50.667,lemma_segmentation,Win32,5f08c631510abc12695d70db,NA,NA
69,z,1,1.14831,67,cabello,hair,z,19,Hombre,México,México,México,Un poco de universidad,español,español,5ec3e5be68bbf2081da1eba2,2020-07-10_14h53.50.667,lemma_segmentation,Win32,5f08c631510abc12695d70db,NA,NA
70,z,1,0.953035,68,alegre,cheerful,z,19,Hombre,México,México,México,Un poco de universidad,español,español,5ec3e5be68bbf2081da1eba2,2020-07-10_14h53.50.667,lemma_segmentation,Win32,5f08c631510abc12695d70db,NA,NA
71,z,1,3.883155,69,engatusar,cajole,z,19,Hombre,México,México,México,Un poco de universidad,español,español,5ec3e5be68bbf2081da1eba2,2020-07-10_14h53.50.667,lemma_segmentation,Win32,5f08c631510abc12695d70db,NA,NA
72,m,1,12.3127,70,temblo,NW,m,19,Hombre,México,México,México,Un poco de universidad,español,español,5ec3e5be68bbf2081da1eba2,2020-07-10_14h53.50.667,lemma_segmentation,Win32,5f08c631510abc12695d70db,NA,NA
73,z,1,2.924815,71,polvoriento,dusty,z,19,Hombre,México,México,México,Un poco de universidad,español,español,5ec3e5be68bbf2081da1eba2,2020-07-10_14h53.50.667,lemma_segmentation,Win32,5f08c631510abc12695d70db,NA,NA
74,m,1,18.022735,72,pemición,NW,m,19,Hombre,México,México,México,Un poco de universidad,español,español,5ec3e5be68bbf2081da1eba2,2020-07-10_14h53.50.667,lemma_segmentation,Win32,5f08c631510abc12695d70db,NA,NA
75,z,1,9.730445,73,hervidor,kettle,z,19,Hombre,México,México,México,Un poco de universidad,español,español,5ec3e5be68bbf2081da1eba2,2020-07-10_14h53.50.667,lemma_segmentation,Win32,5f08c631510abc12695d70db,NA,NA
76,z,0,12.89719,74,cintro,NW,m,19,Hombre,México,México,México,Un poco de universidad,español,español,5ec3e5be68bbf2081da1eba2,2020-07-10_14h53.50.667,lemma_segmentation,Win32,5f08c631510abc12695d70db,NA,NA
77,z,1,2.506335,75,yacer,lie,z,19,Hombre,México,México,México,Un poco de universidad,español,español,5ec3e5be68bbf2081da1eba2,2020-07-10_14h53.50.667,lemma_segmentation,Win32,5f08c631510abc12695d70db,NA,NA
